series,country_name,date,value
general,Asia oriental y el Pacífico (BIRF y la AIF),1993,6.4906547671219
general,Asia oriental y el Pacífico (BIRF y la AIF),1994,7.73858415678564
general,Asia oriental y el Pacífico (BIRF y la AIF),1995,6.64555319302365
general,Asia oriental y el Pacífico (BIRF y la AIF),1996,5.54838914558773
general,Asia oriental y el Pacífico (BIRF y la AIF),1997,6.11473393057567
general,Asia oriental y el Pacífico (BIRF y la AIF),1998,7.75583194186142
general,Asia oriental y el Pacífico (BIRF y la AIF),1999,5.92804818455621
general,Asia oriental y el Pacífico (BIRF y la AIF),2000,3.15040138131273
general,Asia oriental y el Pacífico (BIRF y la AIF),2001,3.43515086972857
general,Asia oriental y el Pacífico (BIRF y la AIF),2002,3.81026382011876
general,Asia oriental y el Pacífico (BIRF y la AIF),2003,3.24553210318599
general,Asia oriental y el Pacífico (BIRF y la AIF),2004,5.14012547770722
general,Asia oriental y el Pacífico (BIRF y la AIF),2005,6.07667882527628
general,Asia oriental y el Pacífico (BIRF y la AIF),2006,4.63110939861156
general,Asia oriental y el Pacífico (BIRF y la AIF),2007,4.88132335727943
general,Asia oriental y el Pacífico (BIRF y la AIF),2008,8.31686849751505
general,Asia oriental y el Pacífico (BIRF y la AIF),2009,1.90766723743172
general,Asia oriental y el Pacífico (BIRF y la AIF),2010,4.89946188015165
general,Asia oriental y el Pacífico (BIRF y la AIF),2011,7.46594303367513
general,Asia oriental y el Pacífico (BIRF y la AIF),2012,3.57651352093811
general,Asia oriental y el Pacífico (BIRF y la AIF),2013,2.11123625668405
general,Asia oriental y el Pacífico (BIRF y la AIF),2014,3.02389423731965
general,Asia oriental y el Pacífico (BIRF y la AIF),2015,2.34849600622449
general,Asia oriental y el Pacífico (BIRF y la AIF),2016,2.43892408688207
general,Asia oriental y el Pacífico (BIRF y la AIF),2017,3.56237579860101
general,Asia oriental y el Pacífico (BIRF y la AIF),2018,3.39810502289512
general,Asia oriental y el Pacífico (BIRF y la AIF),2019,2.04355102618329
general,Asia oriental y el Pacífico (BIRF y la AIF),2020,0.81441672199739
general,Zona del Euro,1960,
general,Zona del Euro,1961,2.62427431789562
general,Zona del Euro,1962,3.93430633253637
general,Zona del Euro,1963,4.18886822281014
general,Zona del Euro,1964,5.23837536263522
general,Zona del Euro,1965,4.13760517022505
general,Zona del Euro,1966,4.40492927967264
general,Zona del Euro,1967,3.22059675256726
general,Zona del Euro,1968,3.5173471976327
general,Zona del Euro,1969,4.64178827138729
general,Zona del Euro,1970,6.56593112233732
general,Zona del Euro,1971,6.20437457520968
general,Zona del Euro,1972,6.80497331017685
general,Zona del Euro,1973,9.46627675078291
general,Zona del Euro,1974,12.8956534527392
general,Zona del Euro,1975,13.1200203555524
general,Zona del Euro,1976,11.482444371018
general,Zona del Euro,1977,8.83602163411583
general,Zona del Euro,1978,8.36664030933359
general,Zona del Euro,1979,9.30763690711404
general,Zona del Euro,1980,12.0397527346589
general,Zona del Euro,1981,11.6628894459271
general,Zona del Euro,1982,10.5819878684073
general,Zona del Euro,1983,7.50456213762423
general,Zona del Euro,1984,6.72340026558658
general,Zona del Euro,1985,5.2014598400629
general,Zona del Euro,1986,4.45042252584653
general,Zona del Euro,1987,2.75366544112054
general,Zona del Euro,1988,3.19354699577428
general,Zona del Euro,1989,4.77460064370783
general,Zona del Euro,1990,3.27384664392879
general,Zona del Euro,1991,3.23396170780775
general,Zona del Euro,1992,3.64174542478148
general,Zona del Euro,1993,3.99323192277683
general,Zona del Euro,1994,3.5423691807317
general,Zona del Euro,1995,3.42861722997527
general,Zona del Euro,1996,2.64101112214834
general,Zona del Euro,1997,2.56737468974622
general,Zona del Euro,1998,2.56666398298637
general,Zona del Euro,1999,1.5361284470883
general,Zona del Euro,2000,2.16497967873568
general,Zona del Euro,2001,3.47475259304737
general,Zona del Euro,2002,3.27434188043023
general,Zona del Euro,2003,3.1478079285654
general,Zona del Euro,2004,2.67018368106109
general,Zona del Euro,2005,2.24031926025035
general,Zona del Euro,2006,2.89907321710371
general,Zona del Euro,2007,2.5566370154462
general,Zona del Euro,2008,2.85807494328294
general,Zona del Euro,2009,0.533179397971551
general,Zona del Euro,2010,0.645275771121817
general,Zona del Euro,2011,1.60717698349345
general,Zona del Euro,2012,1.6752701237629
general,Zona del Euro,2013,1.28133222727746
general,Zona del Euro,2014,0.833592064248663
general,Zona del Euro,2015,1.00504348534045
general,Zona del Euro,2016,0.861444794357752
general,Zona del Euro,2017,1.2995548323383
general,Zona del Euro,2018,1.97471716141666
general,Zona del Euro,2019,2.05505655287355
general,Zona del Euro,2020,1.22581576386962
general,Europa y Asia central,1960,
general,Europa y Asia central,1961,
general,Europa y Asia central,1962,
general,Europa y Asia central,1963,
general,Europa y Asia central,1964,
general,Europa y Asia central,1965,
general,Europa y Asia central,1966,
general,Europa y Asia central,1967,
general,Europa y Asia central,1968,
general,Europa y Asia central,1969,
general,Europa y Asia central,1970,
general,Europa y Asia central,1971,
general,Europa y Asia central,1972,
general,Europa y Asia central,1973,
general,Europa y Asia central,1974,
general,Europa y Asia central,1975,
general,Europa y Asia central,1976,
general,Europa y Asia central,1977,
general,Europa y Asia central,1978,
general,Europa y Asia central,1979,
general,Europa y Asia central,1980,
general,Europa y Asia central,1981,
general,Europa y Asia central,1982,
general,Europa y Asia central,1983,
general,Europa y Asia central,1984,
general,Europa y Asia central,1985,
general,Europa y Asia central,1986,
general,Europa y Asia central,1987,
general,Europa y Asia central,1988,3.13308995805926
general,Europa y Asia central,1989,5.56692371808893
general,Europa y Asia central,1990,5.40244442570601
general,Europa y Asia central,1991,8.24678891530533
general,Europa y Asia central,1992,9.07840137291252
general,Europa y Asia central,1993,7.37643004499773
general,Europa y Asia central,1994,7.27762763113292
general,Europa y Asia central,1995,9.31963464662338
general,Europa y Asia central,1996,4.52304178804128
general,Europa y Asia central,1997,6.20214772921405
general,Europa y Asia central,1998,4.7146976248094
general,Europa y Asia central,1999,3.28001460211449
general,Europa y Asia central,2000,3.95855546681722
general,Europa y Asia central,2001,3.98488179264133
general,Europa y Asia central,2002,3.49646032925121
general,Europa y Asia central,2003,3.44036378746469
general,Europa y Asia central,2004,3.83986708223702
general,Europa y Asia central,2005,3.10305758575499
general,Europa y Asia central,2006,3.52815219507114
general,Europa y Asia central,2007,4.18872480911804
general,Europa y Asia central,2008,4.78952662092216
general,Europa y Asia central,2009,1.84189163776318
general,Europa y Asia central,2010,1.88618010873738
general,Europa y Asia central,2011,2.75378950460966
general,Europa y Asia central,2012,2.24339707618319
general,Europa y Asia central,2013,1.61212200237522
general,Europa y Asia central,2014,1.24159116515256
general,Europa y Asia central,2015,1.1760793450216
general,Europa y Asia central,2016,1.33990722472683
general,Europa y Asia central,2017,1.84400184116218
general,Europa y Asia central,2018,2.32326604970628
general,Europa y Asia central,2019,2.37853429615398
general,Europa y Asia central,2020,1.59682265615311
general,Europa y Asia central (excluido altos ingresos),1960,
general,Europa y Asia central (excluido altos ingresos),1961,
general,Europa y Asia central (excluido altos ingresos),1962,
general,Europa y Asia central (excluido altos ingresos),1963,
general,Europa y Asia central (excluido altos ingresos),1964,
general,Europa y Asia central (excluido altos ingresos),1965,
general,Europa y Asia central (excluido altos ingresos),1966,
general,Europa y Asia central (excluido altos ingresos),1967,
general,Europa y Asia central (excluido altos ingresos),1968,
general,Europa y Asia central (excluido altos ingresos),1969,
general,Europa y Asia central (excluido altos ingresos),1970,
general,Europa y Asia central (excluido altos ingresos),1971,
general,Europa y Asia central (excluido altos ingresos),1972,
general,Europa y Asia central (excluido altos ingresos),1973,
general,Europa y Asia central (excluido altos ingresos),1974,
general,Europa y Asia central (excluido altos ingresos),1975,
general,Europa y Asia central (excluido altos ingresos),1976,
general,Europa y Asia central (excluido altos ingresos),1977,
general,Europa y Asia central (excluido altos ingresos),1978,
general,Europa y Asia central (excluido altos ingresos),1979,
general,Europa y Asia central (excluido altos ingresos),1980,
general,Europa y Asia central (excluido altos ingresos),1981,
general,Europa y Asia central (excluido altos ingresos),1982,
general,Europa y Asia central (excluido altos ingresos),1983,
general,Europa y Asia central (excluido altos ingresos),1984,
general,Europa y Asia central (excluido altos ingresos),1985,
general,Europa y Asia central (excluido altos ingresos),1986,
general,Europa y Asia central (excluido altos ingresos),1987,
general,Europa y Asia central (excluido altos ingresos),1988,
general,Europa y Asia central (excluido altos ingresos),1989,
general,Europa y Asia central (excluido altos ingresos),1990,
general,Europa y Asia central (excluido altos ingresos),1991,95.987604061104
general,Europa y Asia central (excluido altos ingresos),1992,930.444867603441
general,Europa y Asia central (excluido altos ingresos),1993,973.277616627779
general,Europa y Asia central (excluido altos ingresos),1994,629.802603282029
general,Europa y Asia central (excluido altos ingresos),1995,160.888673519863
general,Europa y Asia central (excluido altos ingresos),1996,44.0022839129308
general,Europa y Asia central (excluido altos ingresos),1997,18.0737959557644
general,Europa y Asia central (excluido altos ingresos),1998,12.0120189288494
general,Europa y Asia central (excluido altos ingresos),1999,26.5011437514061
general,Europa y Asia central (excluido altos ingresos),2000,23.4645481936837
general,Europa y Asia central (excluido altos ingresos),2001,11.4009363005411
general,Europa y Asia central (excluido altos ingresos),2002,5.80322409676619
general,Europa y Asia central (excluido altos ingresos),2003,8.32077406492589
general,Europa y Asia central (excluido altos ingresos),2004,9.2519655783619
general,Europa y Asia central (excluido altos ingresos),2005,7.93664362185575
general,Europa y Asia central (excluido altos ingresos),2006,10.6065793571017
general,Europa y Asia central (excluido altos ingresos),2007,12.8727022949597
general,Europa y Asia central (excluido altos ingresos),2008,12.046153593928
general,Europa y Asia central (excluido altos ingresos),2009,4.03530386157429
general,Europa y Asia central (excluido altos ingresos),2010,7.76871548067652
general,Europa y Asia central (excluido altos ingresos),2011,8.71422987722453
general,Europa y Asia central (excluido altos ingresos),2012,5.34580441814725
general,Europa y Asia central (excluido altos ingresos),2013,3.39548096629632
general,Europa y Asia central (excluido altos ingresos),2014,3.25992158003345
general,Europa y Asia central (excluido altos ingresos),2015,2.44239247718909
general,Europa y Asia central (excluido altos ingresos),2016,2.84422269754501
general,Europa y Asia central (excluido altos ingresos),2017,5.34981508815955
general,Europa y Asia central (excluido altos ingresos),2018,3.92618645724345
general,Europa y Asia central (excluido altos ingresos),2019,3.94938790011574
general,Europa y Asia central (excluido altos ingresos),2020,2.81336895743189
general,Europa y Asia central (BIRF y la AIF),1960,
general,Europa y Asia central (BIRF y la AIF),1961,
general,Europa y Asia central (BIRF y la AIF),1962,
general,Europa y Asia central (BIRF y la AIF),1963,
general,Europa y Asia central (BIRF y la AIF),1964,
general,Europa y Asia central (BIRF y la AIF),1965,
general,Europa y Asia central (BIRF y la AIF),1966,
general,Europa y Asia central (BIRF y la AIF),1967,
general,Europa y Asia central (BIRF y la AIF),1968,
general,Europa y Asia central (BIRF y la AIF),1969,
general,Europa y Asia central (BIRF y la AIF),1970,
general,Europa y Asia central (BIRF y la AIF),1971,
general,Europa y Asia central (BIRF y la AIF),1972,
general,Europa y Asia central (BIRF y la AIF),1973,
general,Europa y Asia central (BIRF y la AIF),1974,
general,Europa y Asia central (BIRF y la AIF),1975,
general,Europa y Asia central (BIRF y la AIF),1976,
general,Europa y Asia central (BIRF y la AIF),1977,
general,Europa y Asia central (BIRF y la AIF),1978,
general,Europa y Asia central (BIRF y la AIF),1979,
general,Europa y Asia central (BIRF y la AIF),1980,
general,Europa y Asia central (BIRF y la AIF),1981,
general,Europa y Asia central (BIRF y la AIF),1982,
general,Europa y Asia central (BIRF y la AIF),1983,
general,Europa y Asia central (BIRF y la AIF),1984,
general,Europa y Asia central (BIRF y la AIF),1985,
general,Europa y Asia central (BIRF y la AIF),1986,
general,Europa y Asia central (BIRF y la AIF),1987,
general,Europa y Asia central (BIRF y la AIF),1988,
general,Europa y Asia central (BIRF y la AIF),1989,
general,Europa y Asia central (BIRF y la AIF),1990,
general,Europa y Asia central (BIRF y la AIF),1991,95.6187119910603
general,Europa y Asia central (BIRF y la AIF),1992,830.112923251564
general,Europa y Asia central (BIRF y la AIF),1993,887.840736222
general,Europa y Asia central (BIRF y la AIF),1994,307.298056895117
general,Europa y Asia central (BIRF y la AIF),1995,152.447770342024
general,Europa y Asia central (BIRF y la AIF),1996,43.0335431911545
general,Europa y Asia central (BIRF y la AIF),1997,17.7359944945837
general,Europa y Asia central (BIRF y la AIF),1998,11.0216221204024
general,Europa y Asia central (BIRF y la AIF),1999,23.0053043870684
general,Europa y Asia central (BIRF y la AIF),2000,23.1159426384647
general,Europa y Asia central (BIRF y la AIF),2001,10.1564326382591
general,Europa y Asia central (BIRF y la AIF),2002,5.07259387432684
general,Europa y Asia central (BIRF y la AIF),2003,8.10623925747409
general,Europa y Asia central (BIRF y la AIF),2004,8.44210976577867
general,Europa y Asia central (BIRF y la AIF),2005,7.1286222786662
general,Europa y Asia central (BIRF y la AIF),2006,10.1069590312695
general,Europa y Asia central (BIRF y la AIF),2007,11.0835225857393
general,Europa y Asia central (BIRF y la AIF),2008,9.59558326202014
general,Europa y Asia central (BIRF y la AIF),2009,3.78555107466367
general,Europa y Asia central (BIRF y la AIF),2010,7.00928360259741
general,Europa y Asia central (BIRF y la AIF),2011,8.20084709330651
general,Europa y Asia central (BIRF y la AIF),2012,4.78556980595843
general,Europa y Asia central (BIRF y la AIF),2013,3.36682464224465
general,Europa y Asia central (BIRF y la AIF),2014,2.58538293679744
general,Europa y Asia central (BIRF y la AIF),2015,2.21959565987397
general,Europa y Asia central (BIRF y la AIF),2016,2.61931829571066
general,Europa y Asia central (BIRF y la AIF),2017,4.6791724973564
general,Europa y Asia central (BIRF y la AIF),2018,3.44744512303589
general,Europa y Asia central (BIRF y la AIF),2019,3.65868445681299
general,Europa y Asia central (BIRF y la AIF),2020,2.81336895743189
general,Unión Europea,1960,
general,Unión Europea,1961,
general,Unión Europea,1962,
general,Unión Europea,1963,
general,Unión Europea,1964,
general,Unión Europea,1965,
general,Unión Europea,1966,
general,Unión Europea,1967,
general,Unión Europea,1968,
general,Unión Europea,1969,
general,Unión Europea,1970,
general,Unión Europea,1971,7.11028823374871
general,Unión Europea,1972,6.97316508982051
general,Unión Europea,1973,9.46627675078291
general,Unión Europea,1974,12.8956534527392
general,Unión Europea,1975,13.3558082970887
general,Unión Europea,1976,11.3340875412038
general,Unión Europea,1977,8.88637985448559
general,Unión Europea,1978,9.11691332655546
general,Unión Europea,1979,8.12409501489582
general,Unión Europea,1980,11.7017236208174
general,Unión Europea,1981,10.6939576076586
general,Unión Europea,1982,10.1445361919353
general,Unión Europea,1983,7.38584052204161
general,Unión Europea,1984,6.37927157863665
general,Unión Europea,1985,5.18633034431389
general,Unión Europea,1986,4.15066893913134
general,Unión Europea,1987,3.05146989815404
general,Unión Europea,1988,3.19369265751936
general,Unión Europea,1989,4.96528514735091
general,Unión Europea,1990,3.39664344990661
general,Unión Europea,1991,3.76493884580069
general,Unión Europea,1992,4.36811548625116
general,Unión Europea,1993,4.67018719628125
general,Unión Europea,1994,3.55210882290985
general,Unión Europea,1995,4.56317884161381
general,Unión Europea,1996,3.807498888843
general,Unión Europea,1997,3.88520763490376
general,Unión Europea,1998,3.35143703021137
general,Unión Europea,1999,2.5411710377137
general,Unión Europea,2000,3.01797428833477
general,Unión Europea,2001,3.66030474513524
general,Unión Europea,2002,3.27434188043023
general,Unión Europea,2003,2.6828179083183
general,Unión Europea,2004,2.7092681879025
general,Unión Europea,2005,2.5431031110823
general,Unión Europea,2006,2.89907321710371
general,Unión Europea,2007,2.96634549274198
general,Unión Europea,2008,3.23523527997193
general,Unión Europea,2009,1.67883895982297
general,Unión Europea,2010,0.940413731811219
general,Unión Europea,2011,1.61710657996737
general,Unión Europea,2012,1.6752701237629
general,Unión Europea,2013,1.27998705426134
general,Unión Europea,2014,0.913241261981469
general,Unión Europea,2015,1.00504348534045
general,Unión Europea,2016,0.874115426326341
general,Unión Europea,2017,1.4640640238877
general,Unión Europea,2018,2.00220922746736
general,Unión Europea,2019,2.31271652147017
general,Unión Europea,2020,1.44925987961915
general,Frágiles y situaciones de conflicto afectados,1960,
general,Frágiles y situaciones de conflicto afectados,1961,
general,Frágiles y situaciones de conflicto afectados,1962,
general,Frágiles y situaciones de conflicto afectados,1963,
general,Frágiles y situaciones de conflicto afectados,1964,
general,Frágiles y situaciones de conflicto afectados,1965,
general,Frágiles y situaciones de conflicto afectados,1966,
general,Frágiles y situaciones de conflicto afectados,1967,
general,Frágiles y situaciones de conflicto afectados,1968,
general,Frágiles y situaciones de conflicto afectados,1969,
general,Frágiles y situaciones de conflicto afectados,1970,
general,Frágiles y situaciones de conflicto afectados,1971,4.93826828935202
general,Frágiles y situaciones de conflicto afectados,1972,5.55368367597131
general,Frágiles y situaciones de conflicto afectados,1973,10.4339032105241
general,Frágiles y situaciones de conflicto afectados,1974,12.8537552682048
general,Frágiles y situaciones de conflicto afectados,1975,8.75629305149357
general,Frágiles y situaciones de conflicto afectados,1976,10.1287156467585
general,Frágiles y situaciones de conflicto afectados,1977,9.6504266429434
general,Frágiles y situaciones de conflicto afectados,1978,9.22839370206516
general,Frágiles y situaciones de conflicto afectados,1979,12.8527667502615
general,Frágiles y situaciones de conflicto afectados,1980,14.5016530267492
general,Frágiles y situaciones de conflicto afectados,1981,11.4999913521362
general,Frágiles y situaciones de conflicto afectados,1982,8.33422038348918
general,Frágiles y situaciones de conflicto afectados,1983,7.79998461106537
general,Frágiles y situaciones de conflicto afectados,1984,10.8623647081562
general,Frágiles y situaciones de conflicto afectados,1985,5.15210128362935
general,Frágiles y situaciones de conflicto afectados,1986,2.45388054567206
general,Frágiles y situaciones de conflicto afectados,1987,7.4079414453721
general,Frágiles y situaciones de conflicto afectados,1988,7.85467684006037
general,Frágiles y situaciones de conflicto afectados,1989,5.9606552478372
general,Frágiles y situaciones de conflicto afectados,1990,7.60211265142119
general,Frágiles y situaciones de conflicto afectados,1991,7.86471109233668
general,Frágiles y situaciones de conflicto afectados,1992,7.34481418859367
general,Frágiles y situaciones de conflicto afectados,1993,10.5597549010712
general,Frágiles y situaciones de conflicto afectados,1994,22.1472590183378
general,Frágiles y situaciones de conflicto afectados,1995,10.6790055720145
general,Frágiles y situaciones de conflicto afectados,1996,9.97807017543863
general,Frágiles y situaciones de conflicto afectados,1997,6.74280831993595
general,Frágiles y situaciones de conflicto afectados,1998,5.95426720967002
general,Frágiles y situaciones de conflicto afectados,1999,7.44242752871762
general,Frágiles y situaciones de conflicto afectados,2000,9.77706127534114
general,Frágiles y situaciones de conflicto afectados,2001,5.4630917464897
general,Frágiles y situaciones de conflicto afectados,2002,3.84176881987655
general,Frágiles y situaciones de conflicto afectados,2003,5.11182917627502
general,Frágiles y situaciones de conflicto afectados,2004,6.27859410767147
general,Frágiles y situaciones de conflicto afectados,2005,8.58488444282979
general,Frágiles y situaciones de conflicto afectados,2006,7.19975128908025
general,Frágiles y situaciones de conflicto afectados,2007,6.74011713181295
general,Frágiles y situaciones de conflicto afectados,2008,9.1493306104799
general,Frágiles y situaciones de conflicto afectados,2009,1.64518186849207
general,Frágiles y situaciones de conflicto afectados,2010,6.3911950513067
general,Frágiles y situaciones de conflicto afectados,2011,8.83316822422471
general,Frágiles y situaciones de conflicto afectados,2012,5.58490195305321
general,Frágiles y situaciones de conflicto afectados,2013,2.55090958014953
general,Frágiles y situaciones de conflicto afectados,2014,2.09079473097154
general,Frágiles y situaciones de conflicto afectados,2015,2.57791305494959
general,Frágiles y situaciones de conflicto afectados,2016,1.37584495220919
general,Frágiles y situaciones de conflicto afectados,2017,5.93859668011328
general,Frágiles y situaciones de conflicto afectados,2018,5.24999464155707
general,Frágiles y situaciones de conflicto afectados,2019,2.45261466033314
general,Frágiles y situaciones de conflicto afectados,2020,2.21600307596857
general,Países pobres muy endeudados (PPME),1960,
general,Países pobres muy endeudados (PPME),1961,3.47084986818254
general,Países pobres muy endeudados (PPME),1962,2.26211281087575
general,Países pobres muy endeudados (PPME),1963,3.48651541155154
general,Países pobres muy endeudados (PPME),1964,3.99454143934528
general,Países pobres muy endeudados (PPME),1965,3.3932169777224
general,Países pobres muy endeudados (PPME),1966,3.90207286424832
general,Países pobres muy endeudados (PPME),1967,1.33299886712588
general,Países pobres muy endeudados (PPME),1968,3.16516905085391
general,Países pobres muy endeudados (PPME),1969,3.79167755079486
general,Países pobres muy endeudados (PPME),1970,3.7850036463053
general,Países pobres muy endeudados (PPME),1971,3.03165698964854
general,Países pobres muy endeudados (PPME),1972,4.97439546817419
general,Países pobres muy endeudados (PPME),1973,9.31303402324775
general,Países pobres muy endeudados (PPME),1974,14.7789434340134
general,Países pobres muy endeudados (PPME),1975,8.30480454211235
general,Países pobres muy endeudados (PPME),1976,10.0377075794188
general,Países pobres muy endeudados (PPME),1977,12.1994797188068
general,Países pobres muy endeudados (PPME),1978,9.22839370206516
general,Países pobres muy endeudados (PPME),1979,11.3265227939063
general,Países pobres muy endeudados (PPME),1980,14.5016530267492
general,Países pobres muy endeudados (PPME),1981,10.9281502879335
general,Países pobres muy endeudados (PPME),1982,10.000018396477
general,Países pobres muy endeudados (PPME),1983,10.909693850442
general,Países pobres muy endeudados (PPME),1984,13.1621238935155
general,Países pobres muy endeudados (PPME),1985,10.4054880617373
general,Países pobres muy endeudados (PPME),1986,7.32626398557122
general,Países pobres muy endeudados (PPME),1987,7.626521578347
general,Países pobres muy endeudados (PPME),1988,9.36193041017259
general,Países pobres muy endeudados (PPME),1989,12.1238763556582
general,Países pobres muy endeudados (PPME),1990,11.9801417374758
general,Países pobres muy endeudados (PPME),1991,14.9789364270193
general,Países pobres muy endeudados (PPME),1992,9.21668302088997
general,Países pobres muy endeudados (PPME),1993,10.9086143487444
general,Países pobres muy endeudados (PPME),1994,25.0620427392601
general,Países pobres muy endeudados (PPME),1995,12.706369088488
general,Países pobres muy endeudados (PPME),1996,9.60681291318133
general,Países pobres muy endeudados (PPME),1997,5.58890354927353
general,Países pobres muy endeudados (PPME),1998,7.05113017302546
general,Países pobres muy endeudados (PPME),1999,7.57572728281066
general,Países pobres muy endeudados (PPME),2000,8.2011042513619
general,Países pobres muy endeudados (PPME),2001,5.41956993736719
general,Países pobres muy endeudados (PPME),2002,3.51288172290896
general,Países pobres muy endeudados (PPME),2003,6.04486595372457
general,Países pobres muy endeudados (PPME),2004,9.39257946450111
general,Países pobres muy endeudados (PPME),2005,8.10865668108784
general,Países pobres muy endeudados (PPME),2006,7.87101467226245
general,Países pobres muy endeudados (PPME),2007,7.30472778944918
general,Países pobres muy endeudados (PPME),2008,10.5107137660835
general,Países pobres muy endeudados (PPME),2009,4.07476840972492
general,Países pobres muy endeudados (PPME),2010,5.89204534970858
general,Países pobres muy endeudados (PPME),2011,9.19546956087087
general,Países pobres muy endeudados (PPME),2012,5.82399948795916
general,Países pobres muy endeudados (PPME),2013,3.69064999023401
general,Países pobres muy endeudados (PPME),2014,2.09343483479228
general,Países pobres muy endeudados (PPME),2015,4.24288224651662
general,Países pobres muy endeudados (PPME),2016,4.51687160434241
general,Países pobres muy endeudados (PPME),2017,4.46351533656176
general,Países pobres muy endeudados (PPME),2018,2.81701648588934
general,Países pobres muy endeudados (PPME),2019,2.90861367118666
general,Países pobres muy endeudados (PPME),2020,4.32476987504318
general,Ingreso alto,1960,
general,Ingreso alto,1961,
general,Ingreso alto,1962,
general,Ingreso alto,1963,
general,Ingreso alto,1964,
general,Ingreso alto,1965,
general,Ingreso alto,1966,
general,Ingreso alto,1967,
general,Ingreso alto,1968,
general,Ingreso alto,1969,
general,Ingreso alto,1970,
general,Ingreso alto,1971,
general,Ingreso alto,1972,
general,Ingreso alto,1973,
general,Ingreso alto,1974,
general,Ingreso alto,1975,13.1200203555524
general,Ingreso alto,1976,9.30693353691225
general,Ingreso alto,1977,8.77515753254903
general,Ingreso alto,1978,6.97447055893274
general,Ingreso alto,1979,10.4679089358208
general,Ingreso alto,1980,12.0545389866674
general,Ingreso alto,1981,11.5057394871491
general,Ingreso alto,1982,9.36837813143454
general,Ingreso alto,1983,5.66428865895918
general,Ingreso alto,1984,5.43871724274632
general,Ingreso alto,1985,4.62799870898939
general,Ingreso alto,1986,4.40442559028661
general,Ingreso alto,1987,4.72094923990312
general,Ingreso alto,1988,3.71561202814621
general,Ingreso alto,1989,4.96528514735091
general,Ingreso alto,1990,5.19540242701977
general,Ingreso alto,1991,3.38176155337062
general,Ingreso alto,1992,3.02462249136861
general,Ingreso alto,1993,2.80579527885092
general,Ingreso alto,1994,2.36739263723821
general,Ingreso alto,1995,2.97701414372787
general,Ingreso alto,1996,2.56971675250178
general,Ingreso alto,1997,2.20542601267533
general,Ingreso alto,1998,1.80564350098564
general,Ingreso alto,1999,2.12825474503285
general,Ingreso alto,2000,2.66155403087086
general,Ingreso alto,2001,2.48352296605476
general,Ingreso alto,2002,2.72434939525772
general,Ingreso alto,2003,2.41014527749447
general,Ingreso alto,2004,2.7007401571168
general,Ingreso alto,2005,2.70119429390456
general,Ingreso alto,2006,2.89907321710371
general,Ingreso alto,2007,3.17434378701453
general,Ingreso alto,2008,3.82348519599265
general,Ingreso alto,2009,1.09813586372714
general,Ingreso alto,2010,1.47335735006745
general,Ingreso alto,2011,2.02576870889277
general,Ingreso alto,2012,1.93948417404307
general,Ingreso alto,2013,1.28811227161367
general,Ingreso alto,2014,1.11633171884736
general,Ingreso alto,2015,0.963280155233079
general,Ingreso alto,2016,0.861756609543619
general,Ingreso alto,2017,1.84400184116218
general,Ingreso alto,2018,2.11678834233354
general,Ingreso alto,2019,1.78515153743628
general,Ingreso alto,2020,1.19667096259563
general,Sólo BIRF,1960,
general,Sólo BIRF,1961,
general,Sólo BIRF,1962,
general,Sólo BIRF,1963,
general,Sólo BIRF,1964,
general,Sólo BIRF,1965,
general,Sólo BIRF,1966,2.86398250232634
general,Sólo BIRF,1967,2.97722850220524
general,Sólo BIRF,1968,2.29076651811797
general,Sólo BIRF,1969,3.33336993784386
general,Sólo BIRF,1970,4.35296904922554
general,Sólo BIRF,1971,5.43383864633431
general,Sólo BIRF,1972,6.83435272663539
general,Sólo BIRF,1973,14.7583460084054
general,Sólo BIRF,1974,23.7428803212658
general,Sólo BIRF,1975,10.1862748667745
general,Sólo BIRF,1976,10.9858614125119
general,Sólo BIRF,1977,12.3559693260591
general,Sólo BIRF,1978,9.27455133453156
general,Sólo BIRF,1979,15.6452252057545
general,Sólo BIRF,1980,18.5587955968078
general,Sólo BIRF,1981,10.1507146481633
general,Sólo BIRF,1982,7.80342557772818
general,Sólo BIRF,1983,8.49478154436002
general,Sólo BIRF,1984,9.9304547997049
general,Sólo BIRF,1985,7.80539223056511
general,Sólo BIRF,1986,6.78940045289973
general,Sólo BIRF,1987,9.39994796620928
general,Sólo BIRF,1988,10.1170340331542
general,Sólo BIRF,1989,10.9160270652621
general,Sólo BIRF,1990,15.9029112572744
general,Sólo BIRF,1991,24.2747780160176
general,Sólo BIRF,1992,15.458192724232
general,Sólo BIRF,1993,14.8451080480411
general,Sólo BIRF,1994,16.311396684425
general,Sólo BIRF,1995,11.4272859228783
general,Sólo BIRF,1996,10.2476573327915
general,Sólo BIRF,1997,8.1223136084438
general,Sólo BIRF,1998,7.59613395457613
general,Sólo BIRF,1999,5.94963924543331
general,Sólo BIRF,2000,8.79630165727529
general,Sólo BIRF,2001,5.37620181842951
general,Sólo BIRF,2002,4.92118792108336
general,Sólo BIRF,2003,5.94683161871508
general,Sólo BIRF,2004,7.96770997396048
general,Sólo BIRF,2005,6.79180743814327
general,Sólo BIRF,2006,8.42496922137396
general,Sólo BIRF,2007,7.02988439854182
general,Sólo BIRF,2008,10.3850415571906
general,Sólo BIRF,2009,3.6240700959328
general,Sólo BIRF,2010,6.75511255763682
general,Sólo BIRF,2011,6.63900901882593
general,Sólo BIRF,2012,4.82981341927351
